comment_id,video_id,video_title,source_url,author,comment,like_count,published_at,updated_at,total_reply_count,clean_comment,jumlah_kata,jumlah_karakter,label,label_confidence,label_reason,score_kritik,score_pro_peserta,score_netral,hits_kritik,hits_pro_peserta,hits_netral,manual_review_required,label_source
Ugz0d0cv9sNqmKrIgDx4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@argonurcahyo2038,Jurine curekk,0,2026-05-11T14:19:07Z,2026-05-11T14:19:07Z,0,jurine curekk,2,13,kritik_juri_panitia,0.71,"skor tertinggi: kritik_juri_panitia=4, kedua=pro_peserta=0",4,0,0,juri,,,False,weighted_rule_based_3class
UgwqPxRq8e2lS-aOhFh4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@kafilander3390,"Miris lihatnya,, kalau kaya gini bisa membuat mental anak jdi down..",0,2026-05-11T14:18:39Z,2026-05-11T14:18:39Z,0,miris lihat kalau kaya gin buat mental anak jadi down,11,68,pro_peserta,0.82,"skor tertinggi: pro_peserta=9, kedua=netral=3",0,9,3,,"anak, mental",lihat,False,weighted_rule_based_3class
UgyWJurF0v8HkaY1nFZ4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@vlncyacylamrgrta,ini dewan juri udah bersihin kuping sebelum lomba gasih? 😭😭😭,0,2026-05-11T14:18:03Z,2026-05-11T14:18:03Z,0,dewan juri udah bersihin kuping lomba gasih,10,60,kritik_juri_panitia,0.95,"kritik kuat terhadap juri/panitia/sistem; kritik=10, pro=0",10,0,0,"juri, authority+negative_context",,,False,weighted_rule_based_3class
Ugzp5iwb7skhcvweDbV4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@ervansaputro7343,Kesini cuma lihat komen doang…. Tapi juga wajar juga sih yang kek gini di hujat,0,2026-05-11T14:17:54Z,2026-05-11T14:17:54Z,0,kesini cuma lihat komen doang wajar kek gin hujat,15,79,netral,0.67,"skor tertinggi: netral=3, kedua=kritik_juri_panitia=0",0,0,3,,,lihat,True,weighted_rule_based_3class
UgyybiPjKQsdOHh6vdR4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@digitalkreatif999,Ini jelas-jelas merusak citra pendidikan itu sendiri,0,2026-05-11T14:17:49Z,2026-05-11T14:17:49Z,0,jelas jelas rusak citra didik sendiri,7,52,netral,0.5,tidak ada indikator kuat,0,0,0,,,,True,weighted_rule_based_3class
Ugw7eDkIKqYwqy5vXDd4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Butjaroe,"""Dewan juri hari ini sudah sangat berkompeten dan sangat teliti""😂😂😂😂 oh gini yg di anggap kompeten di Indonesia? Pantes negri ini bobrok.",0,2026-05-11T14:17:39Z,2026-05-11T14:17:39Z,0,dewan juri hari kompeten teliti gin anggap kompeten indonesia pantes negri bobrok,22,137,kritik_juri_panitia,0.95,"kritik kuat terhadap juri/panitia/sistem; kritik=10, pro=0",10,0,0,"juri, authority+negative_context",,,False,weighted_rule_based_3class
Ugxr64XI6PDD3UHO5Tt4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@fernandohariyanto3817,"juri e metuek cuk, pdhal jawaban e Podo.. JURI E KEPLEK",0,2026-05-11T14:17:21Z,2026-05-11T14:17:21Z,0,juri metuek cuk pdhal jawab podo juri keplek,11,55,kritik_juri_panitia,0.71,"skor tertinggi: kritik_juri_panitia=4, kedua=pro_peserta=0",4,0,0,juri,,,False,weighted_rule_based_3class
UgzV5YrbIrMOPWCvuCB4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@banyubiru329,"Pantes aja dulu gusdur ingin membubarkan mpr dan dpr, karena isinya orang orang yg kurang dengar",0,2026-05-11T14:16:51Z,2026-05-11T14:16:51Z,0,pantes aja dulu gusdur bubar mpr dpr isi orang orang dengar,16,96,kritik_juri_panitia,0.91,"kritik kuat terhadap juri/panitia/sistem; kritik=9, pro=0",9,0,0,"mpr, authority+negative_context",,,False,weighted_rule_based_3class
UgzQ2wNjrGTh4cG6rbx4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Smart20-y2v,"Spill akun sosmed jurinya,kita mau silaturahmi 😂😂",0,2026-05-11T14:16:06Z,2026-05-11T14:16:06Z,0,spill akun sosmed juri mau silaturahmi,7,49,kritik_juri_panitia,0.87,"skor tertinggi: kritik_juri_panitia=8, kedua=pro_peserta=0",8,0,0,"juri, jurinya",,,False,weighted_rule_based_3class
UgztZDLCYcpNOOf0P_x4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@fernandohariyanto3817,"JURI E LONGOR, DI ILINGO MALAH NGEYEL, TOLOL",0,2026-05-11T14:15:15Z,2026-05-11T14:15:15Z,0,juri longor ilingo malah ngeyel tolol,8,44,kritik_juri_panitia,0.71,"skor tertinggi: kritik_juri_panitia=4, kedua=pro_peserta=0",4,0,0,juri,,,False,weighted_rule_based_3class
UgxMXQTfg3G05ejAn_F4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@erwinbahri2960,Juri nya kepalang malu,0,2026-05-11T14:15:05Z,2026-05-11T14:15:05Z,0,juri kepalang malu,4,22,kritik_juri_panitia,0.71,"skor tertinggi: kritik_juri_panitia=4, kedua=pro_peserta=0",4,0,0,juri,,,False,weighted_rule_based_3class
UgwmWVBWS3f5-doVA_h4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@rizkiaqso6964,juri di bayar,0,2026-05-11T14:15:01Z,2026-05-11T14:15:01Z,0,juri bayar,3,13,kritik_juri_panitia,0.71,"skor tertinggi: kritik_juri_panitia=4, kedua=pro_peserta=0",4,0,0,juri,,,False,weighted_rule_based_3class
Ugw-aRK4xjR7nSd6_NR4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@yani8753,"Juri dan MC yang sangatttttttt tidakkkkkk kompeten, kayaknya juri perlu disediakan korek kuping biar bisa mendengar artikulasi yg sudah sangat jelas dari peserta.",0,2026-05-11T14:14:34Z,2026-05-11T14:19:25Z,0,juri sangatttttttt tidakkkkkk kompeten kayak juri perlu sedia korek kuping biar dengar artikulasi jelas serta,23,162,kritik_juri_panitia,0.8,"kritik kuat terhadap juri/panitia/sistem; kritik=10, pro=5",10,5,0,"juri, authority+negative_context",peserta,,False,weighted_rule_based_3class
UgzytTguCthtpOFvpbh4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@EvelynLiorzen,Apalah lomba gak adil,1,2026-05-11T14:14:25Z,2026-05-11T14:14:25Z,0,apa lomba tidak adil,4,21,kritik_juri_panitia,0.98,"kritik kuat terhadap juri/panitia/sistem; kritik=14, pro=0",14,0,2,"gak\s+adil, adil",,apa,False,weighted_rule_based_3class
Ugz_gzbCBrFK96m6_8F4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@yanawijaya-y7d,LAWAK,0,2026-05-11T14:13:57Z,2026-05-11T14:13:57Z,0,lawak,1,5,netral,0.5,tidak ada indikator kuat,0,0,0,,,,True,weighted_rule_based_3class
Ugx8fHsa8KVFq8FUuBZ4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@hibbanzmksyr2033,MPR Pekok,1,2026-05-11T14:13:31Z,2026-05-11T14:13:31Z,0,mpr kok,2,9,kritik_juri_panitia,0.75,"skor tertinggi: kritik_juri_panitia=5, kedua=pro_peserta=0",5,0,0,"mpr, kok",,,False,weighted_rule_based_3class
UgxF_5-r512b6fNeQRF4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@muflikinc.9697,"Kalo ada gangguan pendengaran, ga usah sok2an bikin acara ginian cuy, mending berobat dulu...",1,2026-05-11T14:13:00Z,2026-05-11T14:13:00Z,0,kalo ganggu dengar tidak usah sok bikin acara ginian cuy mending obat dulu,14,93,netral,0.5,tidak ada indikator kuat,0,0,0,,,,True,weighted_rule_based_3class
UgxfwguZoKbYupLEzDZ4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@mhmmdalfi8687,"malu ege harusnya, lu seakan akan mencontohkan bahwa indonesia ga mendengarkan kritik, malu tai punya pemerintah kaya lu pada",0,2026-05-11T14:12:55Z,2026-05-11T14:12:55Z,0,malu ege harus akan contoh indonesia tidak dengar kritik malu tai punya perintah kaya,19,125,kritik_juri_panitia,0.67,"skor tertinggi: kritik_juri_panitia=3, kedua=pro_peserta=0",3,0,0,harusnya,,,True,weighted_rule_based_3class
UgwvN3PAkEzg-dTzBS14AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@tiatiyoel,"Tolong banget ini harus ada keadilan untuk adek adek yaa.. seenggaknya klarifikasi minta maaf deh, tolong yaaa para juri yang sangat kompeten dan teliti itu 🙏",0,2026-05-11T14:12:25Z,2026-05-11T14:12:25Z,0,adil adek adek yaa enggak klarifikasi minta maaf yaaa juri kompeten teliti,26,158,kritik_juri_panitia,0.98,"kritik kuat terhadap juri/panitia/sistem; kritik=18, pro=0",18,0,0,"juri, adil, klarifikasi, authority+negative_context",,,False,weighted_rule_based_3class
UgzjF-dCP-jJt74wC5N4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@BrillJir,dohh kasiang🤑,2,2026-05-11T14:11:19Z,2026-05-11T14:11:19Z,0,dohh kasiang,2,13,pro_peserta,0.83,"skor tertinggi: pro_peserta=7, kedua=kritik_juri_panitia=0",0,7,0,,kasian,,False,weighted_rule_based_3class
Ugz4F5UFgOpau5qvpDB4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@pangerankiansantang6171,mending report masal aj gk sih ges😂,1,2026-05-11T14:11:10Z,2026-05-11T14:11:10Z,0,mending report masal tidak ges,7,35,netral,0.5,tidak ada indikator kuat,0,0,0,,,,True,weighted_rule_based_3class
UgxpFq66f8dL60w8JNp4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@pangerankiansantang6171,ohh jd ini yg jurinya budeg dan berhati batu ya😂,0,2026-05-11T14:10:36Z,2026-05-11T14:10:36Z,0,ohh jadi juri budeg hati batu,10,48,kritik_juri_panitia,0.87,"skor tertinggi: kritik_juri_panitia=8, kedua=pro_peserta=0",8,0,0,"juri, jurinya",,,False,weighted_rule_based_3class
UgzhuerYtmfSol1nx_54AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@virgiawanbagas4915,Mikum. Login,0,2026-05-11T14:10:23Z,2026-05-11T14:10:23Z,0,mikum login,2,12,netral,0.5,tidak ada indikator kuat,0,0,0,,,,True,weighted_rule_based_3class
UgwSy_DxoP8ZKxjdxcB4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@SitiRohimah-w8x,SEMUA JURI DAN MC GAK BECUS MERUSAK MENTAL ANAK SIALAN KESEL BGT AING,1,2026-05-11T14:09:50Z,2026-05-11T14:09:50Z,0,semua juri tidak becus rusak mental anak sial kesel aing,13,69,kritik_juri_panitia,0.68,"skor tertinggi: kritik_juri_panitia=10, kedua=pro_peserta=9",10,9,0,"juri, authority+negative_context","anak, mental",,True,weighted_rule_based_3class
UgzzVplKoIvlyCm3Dut4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@rudirud2793,Cerdas cermat yang Juri dan MC nya tidak cerdas dan cermat... 😂😂😂,0,2026-05-11T14:09:27Z,2026-05-11T14:09:27Z,0,cerdas cermat juri tidak cerdas cermat,12,65,kritik_juri_panitia,0.95,"kritik kuat terhadap juri/panitia/sistem; kritik=10, pro=0",10,0,0,"juri, authority+negative_context",,,False,weighted_rule_based_3class
UgyA26FsUPS6c1e9yR54AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@irvanroydianofficial3920,Juri juri pilihan MPR RI kah ini?😂😂😅😅,0,2026-05-11T14:08:56Z,2026-05-11T14:08:56Z,0,juri juri pilih mpr,7,37,kritik_juri_panitia,0.83,"skor tertinggi: kritik_juri_panitia=7, kedua=pro_peserta=0",7,0,0,"juri, mpr",,,False,weighted_rule_based_3class
UgwPc-JxPG_dRZNtZVN4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Arkaxn,1:10:03 kasusnya mulai,0,2026-05-11T14:07:54Z,2026-05-11T14:07:54Z,0,kasus mulai,3,22,netral,0.5,tidak ada indikator kuat,0,0,0,,,,True,weighted_rule_based_3class
UgzcIC0OFw2aSLIu2W14AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@irvanroydianofficial3920,"Juri harus di evaluasi,Juri nya tidak focus ,Malah bilang artikulasi",0,2026-05-11T14:07:52Z,2026-05-11T14:07:52Z,0,juri evaluasi juri tidak focus malah bilang artikulasi,10,68,kritik_juri_panitia,0.98,"kritik kuat terhadap juri/panitia/sistem; kritik=15, pro=0",15,0,0,"juri, evaluasi, authority+negative_context",,,False,weighted_rule_based_3class
UgxoHXZcF10Lnb-gD0J4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@natypsun,"INGAT SILA KE 5, KEADILAN! tolong adil ya, gimana sih ini juri nya?",1,2026-05-11T14:07:48Z,2026-05-11T14:07:48Z,0,ingat sila adil adil gimana juri,13,67,kritik_juri_panitia,0.98,"kritik kuat terhadap juri/panitia/sistem; kritik=14, pro=0",14,0,0,"juri, adil, authority+negative_context",,,False,weighted_rule_based_3class
UgxVB_IrnZ80MyArjSN4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@shortitupp,"kasih tau juri nya itu dua2nya bukan masalah artikulasi emang budek aja itu, besok2 jangan jadi juri lagi gitu. terus mc nya juga caur masa dibilang ""perasaan adik2"" jadi mc kondangan aja jangan cerdas cermat 😂😂😂😂",0,2026-05-11T14:07:02Z,2026-05-11T14:07:02Z,0,kasih tau juri bukan masalah artikulasi emang budek aja besok jangan jadi juri gitu terus caur masa bilang asa adik jadi kondangan aja jangan cerdas cermat,36,213,kritik_juri_panitia,0.98,"kritik kuat terhadap juri/panitia/sistem; kritik=15, pro=5",15,5,0,"juri, salah, authority+negative_context",adik,,False,weighted_rule_based_3class
UgwzbiQL4Bts9udgLBp4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@dickypristiwasetiadi6891,Yang cadel gak boleh ikut lomba karena salah terus artikulasinya 😂 miris ini lomba di MPR 😂,0,2026-05-11T14:06:32Z,2026-05-11T14:06:32Z,0,cadel tidak ikut lomba salah terus artikulasi miris lomba mpr,17,91,kritik_juri_panitia,0.98,"kritik kuat terhadap juri/panitia/sistem; kritik=14, pro=0",14,0,0,"salah, mpr, authority+negative_context",,,False,weighted_rule_based_3class
Ugwsh3Hc8NuE9_squU14AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@MamangGanteng21,Akun Ig nya apa itu,0,2026-05-11T14:06:08Z,2026-05-11T14:06:08Z,0,akun apa,5,19,netral,0.63,"skor tertinggi: netral=2, kedua=kritik_juri_panitia=0",0,0,2,,,apa,True,weighted_rule_based_3class
UgzmT7grt7vx7IcO_lt4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@MamangGanteng21,Boomers alert,0,2026-05-11T14:05:46Z,2026-05-11T14:05:46Z,0,boomers alert,2,13,netral,0.5,tidak ada indikator kuat,0,0,0,,,,True,weighted_rule_based_3class
Ugy7FCq26LVgWxa2RHl4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@irvankec8319,Dipaksa untul menerima walaupun benar ?,0,2026-05-11T14:05:41Z,2026-05-11T14:05:41Z,0,paksa untul terima walaupun benar,6,39,netral,0.5,tidak ada indikator kuat,0,0,0,,,,True,weighted_rule_based_3class
Ugyt50ycQS4-PECtSEx4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@hendrawijaya8485,Lain kali pakai juri yang sehat bukan yang kurapan kuping nya dan malah ngeyel ..,0,2026-05-11T14:05:40Z,2026-05-11T14:05:40Z,0,kali pakai juri sehat bukan kurap kuping malah ngeyel,15,81,kritik_juri_panitia,0.65,"skor tertinggi: kritik_juri_panitia=4, kedua=netral=2",4,0,2,juri,,apa,True,weighted_rule_based_3class
UgxOguqzcRclPi0vEYF4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@dhimas_akhmad,"Kalau ngga berkopeten apalagi cungek tuh kuping jangan jadi juri, mc juga sebagai moderator harus ditengah bukan ngikut"" aja",0,2026-05-11T14:05:29Z,2026-05-11T14:05:29Z,0,kalau tidak berkopeten cungek tuh kuping jangan jadi juri moderator tengah bukan ngikut aja,19,124,kritik_juri_panitia,0.89,"kritik kuat terhadap juri/panitia/sistem; kritik=10, pro=0",10,0,2,"juri, authority+negative_context",,apa,False,weighted_rule_based_3class
Ugyv-M7FH_7QsjnMQ2x4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@keluargahutub8577,"Juri ko oon 
Masa budeg berjamaah",0,2026-05-11T14:04:45Z,2026-05-11T14:04:45Z,0,juri oon masa budeg jamaah,6,33,kritik_juri_panitia,0.71,"skor tertinggi: kritik_juri_panitia=4, kedua=pro_peserta=0",4,0,0,juri,,,False,weighted_rule_based_3class
Ugw1l4YJvNtWzButBep4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@agselcandi,Org model antikritik  n salah pula kok jd kepala biro di MPR??????,0,2026-05-11T14:04:43Z,2026-05-11T14:04:43Z,0,orang model antikritik salah jadi kepala biro mpr,12,66,kritik_juri_panitia,0.98,"kritik kuat terhadap juri/panitia/sistem; kritik=16, pro=0",16,0,0,"salah, mpr, kok, authority+negative_context",,,False,weighted_rule_based_3class
UgymiVZ6V8xVIzpEesZ4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@hendra1184,Sebenarnya nggk ad mpr pun nggk berpengaruh pada negara ini.. Justru dg adanya mpr ini negara jadi berantakan.. Sudah Nyaripanggung tpi merusak mental anak bangsa.. Apa ini tujuan kalian?,0,2026-05-11T14:04:31Z,2026-05-11T14:04:31Z,0,benar nggk mpr nggk pengaruh negara justru ada mpr negara jadi beranta nyaripanggung rusak mental anak bangsa apa tuju kalian,29,187,kritik_juri_panitia,0.64,"skor tertinggi: kritik_juri_panitia=9, kedua=pro_peserta=9",9,9,2,"mpr, authority+negative_context","anak, mental",apa,True,weighted_rule_based_3class
UgwJjpAjNpGkd8A_0ll4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@sherenlanginusa4929,"Kecewa berat tuh teman"" kelompok A😢",0,2026-05-11T14:03:06Z,2026-05-11T14:03:06Z,0,kecewa berat tuh teman kelompok,6,35,netral,0.5,tidak ada indikator kuat,0,0,0,,,,True,weighted_rule_based_3class
UgwFjT6UyAvH03khJq14AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@perdyarya9157,"Disini kita bisa simpulkan, pentingnya memilih juri yang tidak mementingkan ego, jujur dan bersikap netral terhadap seluruh tim. Jika dipikir pikir, cerdas cermat memang sering seperti ini karna sebuah ego juri yang bisa membuat terkena dampak peserta itu sndiri, saya nonton sempat ngira bakal ada var atau pengulangan, tetapi dari pihak juri atau mc malah tidak netral atau berat sebelah, sebenernya ungkapan ”semua orang bebas berpendapat” jarang ditemui, tapi sekali ditemukan eh tidak dihargai seolah olah cuman angin yang lewat, dengan alasan artikulasi. saya sebagai salah satu yang ikut penyelisihan aja kesusahan, 100 soal walaupun bersepuluh tetap aja materinya luas apalgi pasal pasalnya. mc nya blg ”mungkin perasaan adeknya saja” mereka dipanggung sana sudah terbukti ada usaha dan yang pasti bukan orang bodoh, jika kita lihat lagi seluruh tim yang terdzolimi aja ngeh kalo jawabannya sama. memang untuk menjadi juri dan mc itu tidak mudah, namun dari soalnya saya tau itu soal paling basic untuk 4 pilar mpr ri. fyi dari ”artikulasi” tim Pontianak jelas jelas dia emg hapal dari hasil bekal yang jelas dia pelajari.",1,2026-05-11T14:02:53Z,2026-05-11T14:06:33Z,1,sini simpul penting pilih juri tidak penting ego jujur sikap netral seluruh tim pikir pikir cerdas cermat memang sering buah ego juri buat kena dampak serta sndiri nonton sempat ngira bakal var ulang pihak juri malah tidak netral berat belah sebenernya ungkap semua orang bebas dapat jarang temu sekali temu tidak harga olah cuman angin lewat alas artikulasi salah satu ikut selisih aja susah soal walaupun puluh tetap aja materi luas apalgi pasal pasal blg mungkin asa adeknya panggung sana bukti usaha bukan orang bodoh lihat seluruh tim terdzolimi aja ngeh kalo jawab sama memang jadi juri tidak mudah soal tau soal paling basic pilar mpr fyi artikulasi tim pontianak jelas jelas emg hapal hasil bekal jelas ajar,176,1130,kritik_juri_panitia,0.98,"kritik kuat terhadap juri/panitia/sistem; kritik=22, pro=10",22,10,13,"juri, ulang, salah, mpr, authority+negative_context","peserta, anak","kapan, apa, nonton, lihat",False,weighted_rule_based_3class
UgxYl9wAvr_VAJP3LA94AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@HEHE-e3z,Pembungkaman loh ya😂 1:11:26,0,2026-05-11T14:02:41Z,2026-05-11T14:02:41Z,0,bungkam loh,4,28,netral,0.5,tidak ada indikator kuat,0,0,0,,,,True,weighted_rule_based_3class
Ugw_KzPrOralt7O6-z14AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@roamer_channel,Sekelas pejabat jadi juri begini?🤣🤣🤣 jadi panitia 17 agustus aja mendingan🤣🤣,0,2026-05-11T14:02:27Z,2026-05-12T10:49:35Z,0,kelas jabat jadi juri begini jadi panitia agustus aja mending,11,76,kritik_juri_panitia,0.98,"kritik kuat terhadap juri/panitia/sistem; kritik=14, pro=0",14,0,0,"juri, panitia, authority+negative_context",,,False,weighted_rule_based_3class
