comment_id,video_id,video_title,source_url,author,comment,like_count,published_at,updated_at,total_reply_count
UgytBUhSjF1m85QyB814AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@SkyRiderr,DITUNGGU KLARIFIKASINYA,0,2026-05-11T16:14:57Z,2026-05-11T16:14:57Z,0
UgydbDEzRF68iwe-hht4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@akuu-aang,katanya sudah kompeten? 😢,0,2026-05-11T16:14:03Z,2026-05-11T16:14:03Z,0
UgyE-lkJvnmYmMz2gpN4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@KatakHalimunan,"Nama Lombanya cerdas cermat, Malah juri dan MC nya yg ga Cerdas Dan ga Cermat,kocak kocak,anti kritik,diskriminasi,dan mau menang sndiri Kek acara lawak",0,2026-05-11T16:13:47Z,2026-05-11T16:13:47Z,0
UgwjV1udMoCCjOILJdx4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@yuka-q2o5t,Sampah sekali juri dan mc nya mc nya bukanya bantu ngebela hal yang sangat lumrah di indonesia 😂,0,2026-05-11T16:13:44Z,2026-05-11T16:13:44Z,0
UgyXKJS-3DFBKd-oael4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@aladitya9823,"Lain kali ""WALK OUT"" aja kalo juri begini, biar malu sekalian, mumpung LIVE",0,2026-05-11T16:13:43Z,2026-05-11T16:13:43Z,0
Ugwr-x5L6257g7UWQn94AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@kofeee-v1g,"Juri apa juri siah, g jelas bgt ajg. Mana dari mpr langsung. Main belakang minimal kasih sembunyi2 dikit dong 😂",0,2026-05-11T16:13:41Z,2026-05-11T16:13:41Z,0
UgygQjqbDgKArWAyD4x4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@itsliyvs,MIKIRR,0,2026-05-11T16:13:02Z,2026-05-11T16:13:02Z,0
UgxHuFthWav8AgXhP9l4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@nestinhida8080,generasi emas di hancurkan mentalnya😢,0,2026-05-11T16:12:51Z,2026-05-11T16:12:51Z,0
UgyJidPUd9TkFUALS894AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@lavendervies,"acara segede ini dan ditayangin, tinggal minta liat siaran ulang loh padahal",0,2026-05-11T16:11:52Z,2026-05-11T16:11:52Z,0
UgxHmTU2MNjm1ZHf-rZ4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@teguhpraydoyo3023,sikap pejabat itu udah sangat menampilkan kemunafikan dan ke tidak tahu maluan mereka. lantas apa yang kitq perlu pertanyakan ke hal lumrah di indonesia in??😂,0,2026-05-11T16:11:42Z,2026-05-11T16:11:42Z,0
Ugy5XlbNdITUfT37nq14AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@sukronsdisdi7681,tolong itu jurinya ..cukup matanya yg rabun tp telingan jangan ikutan tuli..mentang² juri gak mau di salahkan..sumpah malu sekali ..gmna mau maju klo kyk gini,0,2026-05-11T16:11:22Z,2026-05-11T16:11:22Z,0
UgxIM1Ocry5hZNOGS9d4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@lavendervies,terindikasi pd gk dengerin aspirasi rakyat dan selalu merasa benar,0,2026-05-11T16:11:21Z,2026-05-11T16:11:21Z,0
UgxOhjOyL9GtIpGxw4J4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@elisiacalistaa9483,Oh ini videonya,0,2026-05-11T16:10:55Z,2026-05-11T16:10:55Z,0
UgyaLeXTWpvSZIyscMp4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@ArdyanAntasena,"Hewan juri ada yg budek,ngeyel anti kritik",0,2026-05-11T16:10:39Z,2026-05-11T16:10:39Z,0
UgyoS7Dpte4i_kgx8WB4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@grizl27,"Artikulasinya sudah bagus kok, masih ngeless aja 😂",0,2026-05-11T16:09:14Z,2026-05-11T16:09:14Z,0
UgyA4p6WSPkTX46UOJ14AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@AndiKusuma-i7k,"Cuma mau bilang, ini masih ampas",0,2026-05-11T16:08:41Z,2026-05-11T16:08:41Z,0
Ugx30wmnmlm70y9E_0p4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@SyafaSyifa-t9b5f,"Sebagai pendidik sedih sekali melihat kejadian ini. Di sekolah kita diajarkan untuk menyuarakan kebenaran, tapi setelah kebenaran itu diungkap mereka dibungkam dengan kata ""itu hanya perasaan aja"". Mereka tidak tau bagaimana berjuang nya dia melawan rasa takut nya saat berbicara di depan umum saat membela kebenaran dan keadilan nya. Mirisssss😢",0,2026-05-11T16:08:22Z,2026-05-11T16:08:22Z,0
UgwjlYd28NN3NOS1WJN4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@SkyRiderr,MUNGKIN ITU HANYA ANGIN SAJA KOK. GAPAPA KOK ITU TU HANYA ANGIN LEWAT. NGESELIN BGT WKWK,0,2026-05-11T16:08:15Z,2026-05-11T16:08:15Z,0
UgyS-9ZniD-baCkqwJ94AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@royaliaristi7382,"Kalau sudah tuli tidak usah jdi juri.
Kau hanya merugikan Anak-anak yg cerdas dgn ke tulian mu. 
Sebaiknya di pecat aja si Bapak dan Ibu tuli itu.",1,2026-05-11T16:07:52Z,2026-05-11T16:07:52Z,0
Ugytmwc01BPUky9XgsF4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@hafidirawans3945,Ayo viral² biar juri sama moderator ny malu.,0,2026-05-11T16:07:49Z,2026-05-11T16:07:49Z,0
UgzSuy867eVVWPzY3np4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@iinnurr6879,MC cewenya nyebelin,0,2026-05-11T16:07:42Z,2026-05-11T16:07:42Z,0
UgzmQSYqmZs0CIqoXHt4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@kyynakhyy,LUCU BANGETTT WOILAHHHH NI JURI KOK AHHGGG,0,2026-05-11T16:07:34Z,2026-05-11T16:07:34Z,0
UgzL0iOGrPM6HFFdK014AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@devaalfira20,lomba cerdas cermat tp juri dan mc tidak cermat hadeh,0,2026-05-11T16:07:11Z,2026-05-11T16:07:11Z,0
Ugx5sm5DQ3AB-tqenSx4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@TemanNyanyi165,"Akibat ijazah S1 hanya untuk guru ,buat pejabat Yg penting banyak duit SD pun bisa ,ex Napi juga bisa ,rakyat biasa cari kerja harus SKCK.",0,2026-05-11T16:07:01Z,2026-05-11T16:07:01Z,0
UgzI2YkZmKUbo4d7bS14AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@RendraPratama-l3s,mengajarkan tidak benar pada penerus bangsa....🤦,0,2026-05-11T16:06:42Z,2026-05-11T16:06:42Z,0
Ugx7b5YkDknMKXdOpw54AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@CournieNq0,"Emang ya orang bilang, juara 2 adalah juara sesungguhnya soalnya ynga juara 1 has titipan uhuk",0,2026-05-11T16:06:34Z,2026-05-11T16:06:34Z,0
UgxOcHM5ZHUzje_eyjF4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@potato.818,si paling berkompeten tapi budeg,0,2026-05-11T16:06:23Z,2026-05-11T16:06:23Z,0
UgyL3vgOIEaNp03aRFR4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@imamrifai2770,Pemilihan juri dan mc nya kurang akurat si ini,1,2026-05-11T16:05:46Z,2026-05-11T16:05:46Z,0
UgyYN5hKFqIOTy5Z9M54AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@ekocahyono2882,"Memang dalam menjawab artikulasi itu penting, tapi untuk menjadi juri kebersihan telinga juga penting",0,2026-05-11T16:05:45Z,2026-05-11T16:05:45Z,0
Ugwu8Eu0s1j9ADj58Ch4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Brebet-q3g,Tlol juri,0,2026-05-11T16:05:21Z,2026-05-11T16:05:21Z,0
Ugx5H2WJW98NfC2JCap4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Herman_Attamimi,"Parah, pejabat tidak cermat dan terkesan tidak mau mengakui kesalahan. Sok menampilkan relasi kuasa",0,2026-05-11T16:05:05Z,2026-05-11T16:05:05Z,0
UgwtFauhdu0hLwThjhN4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@SyafaSyifa-t9b5f,Sekelas MPR loh ini 😢,0,2026-05-11T16:04:41Z,2026-05-11T16:04:41Z,0
Ugzja_yvtHKgtFJGyQ54AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@BangMax969,"ARTIKULASI jawaban pertama SUDAH JELAS. Mungkin kuping JURI yang KURANG JELAS. Mangkanya kalo nyari JURI yang masih muda, kalo tua mungkin udah agak kurang PENDENGARANNYA😂",0,2026-05-11T16:04:25Z,2026-05-11T16:04:25Z,0
UgyxbT8obyPHUYxAX4V4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Animestory008,"Malu  sekali 
TDK bisa memanfaatkan teknologi kah para jurii 
(Mana ini ada lambang negara)
Malu2in intitusi saja
Dan lebih lucunya 
Mana pada kompak 😂😂😂😂",0,2026-05-11T16:04:13Z,2026-05-11T16:04:13Z,0
UgwIej_Dp8cRcvRyQnJ4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Dayah-v7t,Mohon klarifikasi nya dari pihak panitia yang melangsungkan acara ini!!!!!!!!!!,0,2026-05-11T16:04:06Z,2026-05-11T16:04:06Z,0
UgyK8aVHT_WtEZ264YV4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@kagolofficial6328,JURI KOPOKEN KOK DIKONGKON DADI JURI...TAEK KOKEAN OMONG ARTIKULASI KUPINGMU WAE JUBLEG KOPOKEN,0,2026-05-11T16:03:55Z,2026-05-11T16:03:55Z,0
UgzkGNiCHPYJWTfJYuZ4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@SigerAdventure,UDAH PAKE AI AJA GAK GUNA BENER SDM KITA INI YANG KATANYA AKADEMIS 😂😂😂,0,2026-05-11T16:03:53Z,2026-05-11T16:03:53Z,0
Ugxp5OowYSFDFj_WVUB4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@pranataanxi4519,"MC wedding lohhhhh

Kompeten lahh itu....",0,2026-05-11T16:03:44Z,2026-05-11T16:03:44Z,0
UgyNNBlG8f5Y7HHdCbF4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@gakpakeE,kesel bet liatnya🗿😊,0,2026-05-11T16:03:24Z,2026-05-11T16:03:24Z,0
UgzTbv_Az2g6eQRaNSZ4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@allyrics9576,Mc ama jurinya OON banget pasti udh kenyang makan uang,0,2026-05-11T16:03:17Z,2026-05-11T16:03:17Z,0
UgyYPnZ9pOBBJOKK6jt4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@pranataanxi4519,"Juri kacamata ngomong R nya aja ga jelas....
Sok-Sokan ngomong artikulasi",0,2026-05-11T16:02:18Z,2026-05-11T16:02:18Z,0
UgwEDv0Y5q_i4K_EI154AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@bimaviona2307,Halah gak adil,0,2026-05-11T16:01:52Z,2026-05-11T16:01:52Z,0
Ugzk_NXf7PIL3A19EHF4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@khairinnisa9152,Dear pak dewan YANG PALING TERHORMAT! kalian buat program ini untuk mencerdaskan anak bangsa. Tolonglah setidaknya kalian tuh kasih contoh yg baik. Muak banget!,0,2026-05-11T16:01:40Z,2026-05-11T16:01:40Z,0
UgxnLnZ_KGnakROGoXd4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@jonnywijaya,"Diluar MC dan juri, anehnya bisa-bisanya grup B mengulang jawaban yg sama padahal sudah dianggap salah.. 😓",0,2026-05-11T16:01:37Z,2026-05-11T16:01:37Z,0
Ugx37ujM763ch5JczQl4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@agungsimanjuntak15,"wkwkwkw, bisa dong MCnya kupingnya diperiksa/ berarti dia gk memperhatikan jawaban dari para peserta dia cumn sebagai mc",0,2026-05-11T16:01:15Z,2026-05-11T16:01:15Z,0
UgzOKtz9dcr9zy-gfoZ4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@RizkyNggadas08,Lomba cerdas cermat tapi gurunya tidak cermat😅,0,2026-05-11T15:59:54Z,2026-05-11T15:59:54Z,0
UgxBnhs2kIZfA1QHFeR4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@MadeOlastri,lomba yang cerdas untuk siswa tapi tidak dengan Juri karna artikulasi juga kurang dan masi memakai contekan,0,2026-05-11T15:59:42Z,2026-05-11T16:01:00Z,0
UgwbBNmg07IcAzE-ELd4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@sakaikendal9594,Juri tidak kompeten di pilih..😂,0,2026-05-11T15:59:34Z,2026-05-11T15:59:34Z,0
UgyZwrNrp0vzUfYSdK54AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@ListiSari-z8f,"Acara hebat,peserta hebat tapi sayang juri kurang tepat

Semangat para pelajar hebatt",0,2026-05-11T15:59:10Z,2026-05-11T15:59:10Z,0
UgyrCURPkG8jmY_7l3V4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@pinkcrown4943,ayo netizen serang,0,2026-05-11T15:59:08Z,2026-05-11T15:59:08Z,0
UgyevISg_-R_UAvmEQR4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@biruusagara,"Jurinya merasa paling benar, ngga mau menerima kritik/protes, menyalahkan peserta yang protes, ketika bukti rekaman live oleh pembina ditunjukkan malah dengan angkuhnya bilang ""hanya peserta yg boleh protes"" ""mohon diterima"", lah kocak, katanya kompeten tapi kok gini ckckck, mc nya juga ngga jadi penengah malah bilang ""mungkin perasaan adik adik saja"" lahhhh gimana sih",0,2026-05-11T15:58:26Z,2026-05-11T15:58:26Z,0
UgwPdw2agJwmAVLswyh4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@exporion,"Harus nya kelompok C nilai nya 85 dan kelompok B 70, dewan juri merampok kemenangan Kelompok C, ini sangat memalukan. Yang berbahaya nya lagi kita jadi tau bahwa dewan juri tidak mau di salahkan walaupun dia salah, mental2 anak2 kelompok C sedang tidak baik2 saja. mereka butuh keadilan",0,2026-05-11T15:57:11Z,2026-05-11T15:57:11Z,0
UgxIpl_3LNmtgy0oDMd4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@pemzchanel8361,Sampai lomba cerdas cermat juga bobrok😂 acaranya CERDAS CERMAT tapi sebagai JURI(TOLAK UKUR SEBUAH ACARA) saja tidak mencermati jawaban peserta 😅😅😅😅😅,0,2026-05-11T15:57:03Z,2026-05-11T15:57:03Z,0
UgzafMWkMYRwxdSzWpl4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@gaungkursi4289,"Udah pada nonton siaran ulang ini gak ya? Pengen tau tanggapan mc sm jurinya, apa kaga malu?",0,2026-05-11T15:56:49Z,2026-05-11T15:56:49Z,0
UgxOdhB1wOkieiWkc7x4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@_noufal_9,"Pantes Pejabat kalo di kritik gk denger, wong didepan mata aja di bantah😹😹",0,2026-05-11T15:56:10Z,2026-05-11T15:56:10Z,0
UgwIHbOsYv8OCUq2MWd4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@Syakib969,Kesini cuman mau lihat juri n MC nya yg sangat.......😂😂,0,2026-05-11T15:55:53Z,2026-05-11T15:55:53Z,0
UgxyIqEwCMQuGSbHYVJ4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@cinamorol959,"@papi muda:
Juri 1 : Indri Wahyuni, S.IP., M.A
Juri 2 : Dra. Triyatni
Juri 3 : Dyastasita WB, S.Sos
MC : Shindy Lutfiana dan Said Akmad",1,2026-05-11T15:55:35Z,2026-05-11T15:55:35Z,1
UgzxBl1cNZmmuvgFZwN4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@AndiAlif-ry2kv,Dongo mc ama jurinya,0,2026-05-11T15:55:30Z,2026-05-11T15:55:30Z,0
Ugyl16CYNOuQ_BoLo4t4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@YuniarsoBae-k7f,"Dewan juri sama MC pekok,tidak kompeten,yang laki laki ngomong nya klemar klemer,waktu jadi mahasiswa/Mahasiswi sering ikut demo dari pada belajar di kampus😂",0,2026-05-11T15:55:05Z,2026-05-11T15:55:05Z,0
UgzPvbu5cVQeUkpe_Qt4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@gropicuy001,"Dua kata lucu ""pejabat adil"" wkwkwk",0,2026-05-11T15:55:04Z,2026-05-11T15:55:04Z,0
UgxZDRLp4kkYaQoGftR4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@babhinsaormas,juri tolooolllllllllllllllllllllllllll llllllllllllllllll,0,2026-05-11T15:54:22Z,2026-05-11T15:54:22Z,0
Ugw16GnPPpU85t1R5-Z4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@FahriDiyapa,spil akun mc nya butuh di ajar itu semuanya,0,2026-05-11T15:54:16Z,2026-05-11T15:54:16Z,0
Ugxc7mvv-W5TYF2yXbt4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@zhidan-t5g,mc kondangan bisa bisanya jadi mc di acara beginian 😂,0,2026-05-11T15:54:10Z,2026-05-11T15:54:22Z,0
UgzDVboc6lKPfFCLOzR4AaABAg,iAE-ltq8CFI,Final Lomba Cerdas Cermat Empat Pilar MPR RI 2026 - Provinsi Kalimantan barat,https://www.youtube.com/live/iAE-ltq8CFI?si=oZ-igu5wwLvglsfE,@RioNdagak,😂😂😂😂😂😂,0,2026-05-11T15:53:32Z,2026-05-11T15:53:32Z,0
